date,symbol,name,score,shares,buy_price,sell_price,hit_limit,pnl,return_pct,cash_after
2026-04-17,002542.SZ,*ST中岩,0.04311236301812013,1600,2.0516399999999995,4.506392,False,3913.9980864000013,1.190524855153753,57482.56868520001
2026-04-17,000711.SZ,ST京蓝,0.04291716923450965,800,4.103279999999999,5.845319999999999,False,1381.2938719999997,0.4201495888824269,58863.86255720001
2026-04-20,002207.SZ,*ST准油,0.044571976430980945,400,7.285824,9.102711999999999,False,714.9346575999998,0.24489686180005157,59578.79721480001
2026-04-20,600759.SH,ST洲际,0.04418462213526667,600,5.224175999999999,11.171056,False,3554.7766832000007,1.1322727639664032,63133.57389800002
2026-04-20,002634.SZ,*ST棒杰,0.04416787630233835,500,5.694552,16.716616,False,5496.852846,1.927181256652582,68630.42674400003
2026-04-21,603843.SH,*ST正平,0.04598800663917976,400,8.426736,10.111904,False,662.0448191999999,0.1961210763628366,69292.47156320003
2026-04-21,000609.SZ,*ST中迪,0.04513440372975569,300,10.768607999999999,7.224216,False,-1074.4012324,-0.33205806546605027,68218.07033080002
2026-04-21,600759.SH,ST洲际,0.04484181611515786,600,5.194152,11.420855999999999,False,3722.596143199999,1.1925698022791156,71940.66647400003
2026-04-22,000669.SZ,ST金鸿,0.04541266817831331,700,4.373495999999999,6.904472,False,1759.2666348000002,0.5737149606880564,73699.93310880003
2026-04-22,002082.SZ,ST万邦,0.04518627880511999,100,28.182527999999998,7.573936,False,-2071.2378968,-0.7336352935875952,71628.69521200004
2026-04-22,002360.SZ,ST同德,0.04456596981333377,400,6.925535999999999,3.7370080000000003,False,-1286.1586015999999,-0.46344477082563423,70342.53661040004
2026-04-23,600759.SH,ST洲际,0.04449068084182906,600,5.284224,11.710624000000001,False,3842.3268128000004,1.209978015920722,74184.86342320003
2026-04-23,000609.SZ,*ST中迪,0.044373647726961465,300,11.30904,7.084327999999999,False,-1278.4762492000004,-0.3762756376055417,72906.38717400003
2026-04-23,002082.SZ,ST万邦,0.04432330822805336,100,27.992375999999997,7.673856,False,-2042.2356927999995,-0.7282677091270725,70864.15148120004
2026-04-24,603272.SH,*ST联翔,0.04466331749680831,100,22.107671999999997,4.566344,False,-1764.3611171999999,-0.7962754919379618,69099.79036400003
2026-04-24,002634.SZ,*ST棒杰,0.044655694390967275,600,5.05404,13.758984,False,5208.8387047999995,1.7148869255000287,74308.62906880003
2026-04-24,600079.SH,ST人福,0.044081811262210294,100,18.61488,6.914464,False,-1180.3873231999999,-0.6324108824701793,73128.24174560003
2026-04-27,600735.SH,ST新华锦,0.04267440727597906,400,7.0756559999999995,4.066744,True,-1214.3781487999997,-0.42831243725448476,71913.86359680003
2026-04-27,002323.SZ,*ST雅博,0.0426247565139171,1700,1.9515599999999997,4.606312,False,4499.1630348,1.3540879498665526,76413.02663160003
2026-04-27,600734.SH,*ST实达,0.04259394371223115,1400,2.3418719999999995,3.167464,False,1143.611575200001,0.34827760111642647,77556.63820680002
2026-04-28,002731.SZ,ST萃华,0.043767283416012374,700,4.823856,13.58912,False,6120.928607999999,1.8100156891541386,83677.56681480003
2026-04-28,603843.SH,*ST正平,0.04373126574173304,400,8.136504,9.79216,False,650.3039680000006,0.199504125902994,84327.87078280003
2026-04-28,000838.SZ,*ST发展,0.04346493023945737,1700,1.8915119999999996,10.691439999999998,False,14940.789875999995,4.639175059175852,99268.66065880003
2026-04-29,600525.SH,ST长园,0.04263061932075993,600,5.314247999999999,11.630688000000001,False,3776.374793600002,1.1825010451069362,103045.03545240003
2026-04-29,002512.SZ,ST达华,0.042575190649034665,800,4.113288,3.836928,False,-232.6227712,-0.07058521222525438,102812.41268120003
2026-04-29,600079.SH,ST人福,0.04231339494058773,100,19.225368,6.984408,False,-1234.4452204,-0.6404262789690968,101577.96746080004
2026-04-30,002713.SZ,*ST东易,0.043482896388191104,200,12.790223999999998,3.357312,False,-1896.9181311999996,-0.7401033845370162,99681.04932960003
2026-04-30,002977.SZ,*ST天箭,0.04319770767890692,100,27.131687999999997,11.241,False,-1599.6308499999996,-0.5884957733309277,98081.41847960003
2026-04-30,002207.SZ,*ST准油,0.04318590126824702,400,6.875495999999999,9.372496,False,986.9255008,0.35820487584487565,99068.34398040004
2026-05-06,002207.SZ,*ST准油,0.04240357646569121,400,7.215768,9.09272,False,738.9622559999998,0.2555806785249246,99807.30623640004
2026-05-06,000595.SZ,*ST宝实,0.04233032273801415,500,6.5152079999999994,5.055952,False,-740.8919880000003,-0.2270860907422416,99066.41424840003
2026-05-06,002055.SZ,ST得润,0.0423106155743312,500,6.104879999999999,9.452432,False,1661.4128920000012,0.5433999986917164,100727.82714040003
2026-05-07,600537.SH,*ST亿晶,0.044505978581229365,1000,3.1925519999999996,5.965223999999999,False,2759.689388,0.8630631770804665,103487.51652840002
2026-05-07,000711.SZ,ST京蓝,0.0443006758821681,600,5.434343999999999,5.205832,False,-148.66894959999945,-0.04552567927353384,103338.84757880002
2026-05-07,002620.SZ,*ST瑞和,0.04418336801402938,300,9.957959999999998,8.573136,False,-426.73317039999984,-0.14260622967342468,102912.11440840001
2026-05-08,600759.SH,ST洲际,0.04489437053291436,800,4.013208,9.762184,False,4585.2759264,1.425962134198193,107497.39033480002
2026-05-08,600734.SH,*ST实达,0.04483862364261469,1600,2.121696,3.257392,False,1804.5076863999993,0.5307822654237696,109301.89802120002
2026-05-08,000711.SZ,ST京蓝,0.04462225217468868,500,5.674536,5.085928,False,-305.5754820000002,-0.10751114321379975,108996.32253920002
2026-05-11,002207.SZ,*ST准油,0.04390071263085406,400,8.356679999999999,8.772976,False,154.76380480000034,0.04623027727925566,109151.08634400001
2026-05-11,000711.SZ,ST京蓝,0.04386261821827533,500,5.954759999999999,4.9160639999999995,False,-530.5770159999997,-0.17790389420529906,108620.509328
2026-05-11,600730.SH,*ST高科,0.0437291524541966,300,10.908719999999999,9.602312,False,-403.3627467999995,-0.12306589508960158,108217.14658120001
2026-05-12,000711.SZ,ST京蓝,0.044617204599388005,500,6.254999999999999,4.89608,False,-690.6840199999992,-0.22048971109337567,107526.46256120001
2026-05-12,600759.SH,ST洲际,0.0442272531545814,900,3.622896,9.4924,False,5268.282019999999,1.6132630129583279,112794.74458120001
2026-05-12,600730.SH,*ST高科,0.04407104529516949,200,11.459159999999999,9.762184,False,-350.37141840000004,-0.1525455141690816,112444.37316280001
2026-05-13,000711.SZ,ST京蓝,0.0444560188944865,500,6.565247999999999,4.826136,False,-880.762533999999,-0.26790245295690723,111563.61062880002
2026-05-13,002207.SZ,*ST准油,0.04385993236138997,300,9.217368,8.603112,False,-195.5672668000002,-0.07059653909320397,111368.04336200003
2026-05-13,000793.SZ,*ST华闻,0.04310012249405534,1100,2.8823039999999995,5.065944,False,2389.217730800001,0.752382884216276,113757.26109280002
2026-05-14,002207.SZ,*ST准油,0.044224674822384784,300,9.677736,8.862903999999999,False,-255.7790356000005,-0.08794732534320165,113501.48205720002
2026-05-14,600730.SH,*ST高科,0.04380795743071181,200,12.089663999999999,9.332528,False,-562.3604527999996,-0.23209907134031935,112939.12160440002
2026-05-14,000609.SZ,*ST中迪,0.04366504644792261,200,15.112079999999999,6.604712,False,-1712.1340711999997,-0.5655430476683746,111226.98753320002
2026-05-15,600759.SH,ST洲际,0.0431816153425277,1000,3.1124879999999995,10.061944,False,6934.4250280000015,2.2243630217662433,118161.41256120002
2026-05-15,002207.SZ,*ST准油,0.04301784546268281,300,10.15812,9.132688,False,-318.99950320000016,-0.10450653288062392,117842.41305800002
2026-05-15,600079.SH,ST人福,0.04299904073786989,100,18.21456,7.014384,False,-1130.3683191999999,-0.6188861484755176,116712.04473880002
2026-05-18,600745.SH,*ST闻泰,0.043345354981371986,100,17.744184,9.432447999999999,False,-841.6452224000001,-0.47298893975694534,115870.39951640002
2026-05-18,002667.SZ,*ST威领,0.043306918093301325,100,21.447143999999998,11.600712,False,-995.2232356,-0.4629560259725664,114875.17628080002
2026-05-18,600759.SH,ST洲际,0.043242889337728616,1100,2.95236,9.152672,False,6805.309230400002,2.0922700607145805,121680.48551120002
2026-05-19,002667.SZ,*ST威领,0.043720188781082164,100,20.376288,11.700632,False,-878.1506316,-0.4299119994783193,120802.33487960002
2026-05-19,600745.SH,*ST闻泰,0.0436356849336279,200,16.853472,9.332528,False,-1515.1220528,-0.4488327061833559,119287.21282680002
2026-05-19,600537.SH,*ST亿晶,0.04358693756935501,1000,3.372696,5.64548,False,2259.961260000001,0.6690836771574473,121547.17408680003
2026-05-20,002082.SZ,ST万邦,0.0435581775580876,200,16.222967999999998,7.104312,False,-1834.4416311999996,-0.5645141691564138,119712.73245560004
2026-05-20,600745.SH,*ST闻泰,0.043480271041670945,200,16.0128,9.202632000000001,False,-1372.9538631999992,-0.42803684520320723,118339.77859240003
2026-05-20,002667.SZ,*ST威领,0.043435552631699306,100,19.355472,12.869696000000001,True,-659.2210847999997,-0.3397088639740377,117680.55750760004
2026-05-21,002667.SZ,*ST威领,0.04383347315107762,100,18.384695999999998,12.519976,False,-597.0979987999999,-0.32389902106332535,117083.45950880004
2026-05-21,002620.SZ,*ST瑞和,0.043079183459870454,400,8.436744,8.313344,False,-61.02266879999934,-0.0180556594175761,117022.43684000004
2026-05-21,600678.SH,ST金顶,0.04306502443381704,500,6.70536,31.145064,False,12202.065734000002,3.6340764259846092,129224.50257400004
2026-05-22,000711.SZ,ST京蓝,0.04332212067799695,500,5.794631999999999,4.726216,False,-545.389553999999,-0.18791529040945198,128679.11302000003
2026-05-22,002667.SZ,*ST威领,0.043301870271808963,100,19.305431999999996,12.400072,False,-701.1560035999996,-0.3622528309365556,127977.95701640003
2026-05-22,002175.SZ,*ST东智,0.04312360745460032,1300,2.562048,12.050352,False,12316.9624712,3.6925087116729802,140294.91948760004
2026-05-25,000711.SZ,ST京蓝,0.042328611862510385,500,6.084864,4.64628,False,-730.4535700000001,-0.23969478892392027,139564.46591760003
2026-05-25,002620.SZ,*ST瑞和,0.04217030403963787,400,7.846271999999999,8.053552,False,71.30128960000047,0.02268207093932757,139635.76720720003
2026-05-25,600730.SH,*ST高科,0.04210230814495651,200,12.980376,9.752191999999999,False,-656.6120192000001,-0.25243869119970086,138979.15518800003
2026-05-26,002082.SZ,ST万邦,0.043378211104458296,200,14.661719999999999,7.334128,False,-1476.2518127999997,-0.5025804988452153,137502.90337520003
2026-05-26,600745.SH,*ST闻泰,0.04239113329209184,100,17.874287999999996,4.8361279999999995,False,-1314.0578063999997,-0.733115762478264,136188.84556880002
2026-05-26,600537.SH,*ST亿晶,0.04220247287133435,1000,3.162528,5.825336,False,2649.8953320000005,0.8365815020419711,138838.74090080004
2026-05-27,600759.SH,ST洲际,0.043667161859251596,1300,2.502,10.011984,False,9746.4714104,2.99191779543222,148585.21231120004
2026-05-27,002726.SZ,ST龙大,0.04289120722992988,2000,1.6513199999999997,5.7354080000000005,False,8152.440592000001,2.464730318898067,156737.65290320004
2026-05-27,600734.SH,*ST实达,0.04278193812560826,1600,2.0916719999999995,3.257392,False,1852.5460864000001,0.5527224375440677,158590.19898960003
2026-05-28,600759.SH,ST洲际,0.04263320309302214,1200,2.6321039999999996,9.412464,False,8120.7845216000005,2.567005171446736,166710.98351120003
2026-05-28,000078.SZ,ST海王,0.04227753584802347,2100,1.60128,19.474407999999997,False,37497.89660739999,11.134611225089731,204208.88011860003
2026-05-28,600180.SH,*ST瑞茂,0.04225560172326097,2500,1.341072,6.584728,False,13090.909090000001,3.898795921588716,217299.78920860004
2026-05-29,600745.SH,*ST闻泰,0.04240675031189573,100,20.686536,4.5163839999999995,False,-1627.2410192000002,-0.784721719770361,215672.54818940005
2026-05-29,600079.SH,ST人福,0.04185191940071355,100,17.514,7.494,False,-1012.3746999999998,-0.5763918811204737,214660.17348940007
2026-05-29,002207.SZ,*ST准油,0.04181076595971088,300,8.857079999999998,8.073536,False,-246.27423039999894,-0.09251042791395105,214413.89925900006
2026-06-01,600745.SH,*ST闻泰,0.041845000726137116,100,21.717359999999996,4.4164639999999995,False,-1740.3104231999994,-0.7995045899916204,212673.58883580004
2026-06-01,002620.SZ,*ST瑞和,0.04179833854604128,400,7.345871999999999,8.083528,False,283.44569439999987,0.09630040938403218,212957.03453020004
2026-06-01,603517.SH,ST绝味,0.04158727783388201,200,13.660919999999999,15.017975999999999,False,259.9094024000001,0.09495503495563327,213216.94393260003
2026-06-02,600745.SH,*ST闻泰,0.0417966728082555,100,22.808231999999997,4.3764959999999995,False,-1853.3924247999998,-0.8108205502507806,211363.5515078
2026-06-02,002713.SZ,*ST东易,0.04141814263904439,200,12.329856,2.827736,False,-1910.7067736,-0.7732614502346283,209452.8447342
2026-06-02,600759.SH,ST洲际,0.04130589392895482,1100,3.0524399999999994,8.782967999999999,False,6288.750167599999,1.870157935625233,215741.5949018
2026-06-03,002856.SZ,*ST美芝,0.04147785348095655,100,25.790615999999996,28.347304,False,244.25143480000042,0.09452229575332123,215985.84633660002
2026-06-03,600777.SH,*ST新潮,0.04114343747288287,600,5.634504,5.955232,False,180.65023040000005,0.05335679544664058,216166.49656700002
2026-06-03,600187.SH,*ST国中,0.0410320667225034,2200,1.541232,6.264983999999999,False,10375.362917599998,3.055432205761716,226541.85948460002
2026-06-04,000639.SZ,ST西王,0.04088686919068306,2000,1.6313039999999996,7.19424,False,11108.677759999999,3.399635990608421,237650.5372446
2026-06-04,000821.SZ,ST京机,0.04081399489937472,300,9.247392,15.867296,False,1973.5911055999995,0.7101247148118232,239624.12835020002
2026-06-04,002667.SZ,*ST威领,0.040600431042319515,100,22.658112,12.210224,False,-1055.3993112,-0.464767529418562,238568.72903900003
2026-06-05,600745.SH,*ST闻泰,0.0414805200168268,100,21.407111999999998,4.14668,False,-1736.2505339999998,-0.8091725177181347,236832.47850500004
2026-06-05,002717.SZ,*ST岭南,0.04114021222535038,3000,1.110888,9.122696000000001,False,24009.897934,7.193623424646699,260842.37643900004
2026-06-05,002501.SZ,*ST利源,0.04038357984804235,1900,1.7013599999999998,30.945224,True,55514.2446558,17.14681214627945,316356.62109480007
2026-06-08,002717.SZ,*ST岭南,0.0422028859633656,2900,1.1709359999999998,8.992799999999999,False,22658.846259999995,6.6629665402069636,339015.4673548001
2026-06-08,002082.SZ,ST万邦,0.04113744538051613,200,13.931135999999999,8.363304,False,-1124.4027303999999,-0.4028345418817931,337891.06462440005
2026-06-08,000056.SZ,*ST皇庭,0.040804154957457615,1700,1.9215359999999997,1.928456,True,0.12481240000079197,3.815013226534742e-05,337891.1894368001
2026-06-09,000711.SZ,ST京蓝,0.041036630747146134,500,5.734584,16.406864000000002,False,5322.038284000002,1.8528890112843688,343213.2277208001
2026-06-09,600340.SH,*ST华幸,0.04035050925929409,2500,1.35108,8.063544,False,16761.040855,4.954929746947704,359974.26857580006
2026-06-09,600079.SH,ST人福,0.04034523796914037,100,17.403912,7.703831999999999,False,-980.3931915999998,-0.5617039845279385,358993.8753842001
2026-06-10,600889.SH,*ST京化,0.04004149539305707,200,16.353071999999997,7.104312,False,-1860.4624311999994,-0.5679735780866025,357133.41295300005
2026-06-10,600370.SH,*ST三房,0.039227944231123066,2300,1.4211359999999997,11.500791999999999,False,23158.369933799997,7.07425445483351,380291.78288680007
2026-06-11,600759.SH,ST洲际,0.039615379960914784,1300,2.582064,16.626688,False,18236.8001792,5.42490148363772,398528.583066
2026-06-11,002856.SZ,*ST美芝,0.03946409062716576,100,25.600463999999995,29.636271999999998,False,392.0989864000003,0.15286233668131707,398920.6820524
2026-06-11,600730.SH,*ST高科,0.03945521584789643,200,12.990383999999999,10.251792,False,-558.7435791999997,-0.21464736622446165,398361.9384732
2026-06-12,603595.SH,ST东尼,0.04079528483092556,100,25.510391999999996,65.77733599999999,False,4013.4055332000003,1.5701658774247285,402375.34400640003
2026-06-12,600730.SH,*ST高科,0.040080409624418806,200,13.540823999999999,10.171856,False,-684.8107855999995,-0.2524029449298471,401690.5332208
2026-06-12,600079.SH,ST人福,0.0399558643598435,100,17.333855999999997,9.752191999999999,True,-768.6540095999998,-0.44216542612870235,400921.8792112
2026-06-15,600745.SH,*ST闻泰,0.04067550886231773,100,18.244584,3.986808,False,-1435.9769403999999,-0.7849191544339024,399485.90227079997
2026-06-15,000711.SZ,ST京蓝,0.04012076920149912,500,5.7546,16.346912,False,5282.069272,1.832588305172952,404767.97154279996
2026-06-15,603595.SH,ST东尼,0.03994031490737998,100,26.781408,64.708192,False,3779.4429904,1.408589139414525,408547.4145332
2026-06-16,002514.SZ,*ST宝馨,0.0397642392281748,1000,3.2125679999999996,7.374096,False,4147.8409520000005,1.2891230121632242,412695.2554852
2026-06-16,002207.SZ,*ST准油,0.03966204066783959,400,7.5660479999999986,7.14428,False,-180.13605599999937,-0.05942301084587688,412515.11942919996
2026-06-17,603429.SH,*ST集友,0.03855948322415173,300,10.238184,32.174240000000005,False,6565.990664000001,2.134271503124765,419081.11009319994
2026-06-17,600537.SH,*ST亿晶,0.038409595255150086,1100,2.992392,7.004391999999999,False,4399.347584399999,1.3344979518485411,423480.4576775999
2026-06-17,002816.SZ,*ST和科,0.03831261703729034,100,27.121679999999998,53.167432,True,2591.9168284000007,0.9539037808482953,426072.3745059999
